,NPA,year,hispanic_latino_moe,asian_population_moe,age_of_residents_moe,youth_population,black_population_moe,white_population_moe,all_other_races,white_population,youth_population_moe,all_other_races_moe,hispanic_latino,vacant_land_area,age_of_residents,black_population,asian_population,vacant_land,older_adult_population,area,population_density,population,older_adult_population_moe
567,97,2017,8.0,2.0,5.0,20.0,11.0,7.0,3.0,60.0,6.0,4.0,7.0,24.0,39.0,30.0,1.0,4.3,10.0,,7.0,3850.0,4.0
568,97,2016,,,,,,,,,,,,24.0,,,,4.3,,,7.0,3797.0,
569,97,2011,,,,,,,,,,,,24.0,,,,4.4,,,,,
570,98,2015,,,,,,,,,,,,468.29,,,,29.2,,1602.0,2.0,2739.0,
571,98,2013,,,,,,,,,,,,468.0,,,,29.2,,1602.0,2.0,2648.0,
572,98,2018,,,,,,,,,,,,465.0,,,,29.0,,,2.0,3306.0,
573,98,2017,12.0,2.0,3.0,25.0,15.0,9.0,0.0,26.0,6.0,2.0,18.0,465.0,33.0,55.0,1.0,29.0,7.0,,2.0,2862.0,4.0
574,98,2016,,,,,,,,,,,,464.0,,,,29.0,,,2.0,2820.0,
575,98,2011,,,,,,,,,,,,468.0,,,,29.2,,,,,
576,99,2015,,,,,,,,,,,,11.05,,,,2.8,,397.0,4.0,1533.0,
577,99,2013,,,,,,,,,,,,11.0,,,,2.8,,397.0,4.0,1538.0,
578,99,2018,,,,,,,,,,,,14.0,,,,3.4,,,4.0,1584.0,
579,99,2017,16.0,2.0,5.0,16.0,12.0,22.0,0.0,62.0,4.0,3.0,13.0,14.0,39.0,24.0,1.0,3.4,21.0,,4.0,1575.0,7.0
580,99,2016,,,,,,,,,,,,14.0,,,,3.4,,,4.0,1534.0,
581,99,2011,,,,,,,,,,,,11.0,,,,2.8,,,,,
582,100,2015,,,,,,,,,,,,20.34,,,,2.8,,719.0,2.0,1724.0,
583,100,2013,,,,,,,,,,,,20.0,,,,2.8,,719.0,2.0,1668.0,
584,100,2018,,,,,,,,,,,,20.0,,,,2.8,,,2.0,1733.0,
585,100,2017,22.0,6.0,13.0,24.0,8.0,4.0,1.0,6.0,8.0,3.0,32.0,20.0,43.0,56.0,5.0,2.8,14.0,,2.0,1748.0,3.0
586,100,2016,,,,,,,,,,,,20.0,,,,2.8,,,2.0,1736.0,
587,100,2011,,,,,,,,,,,,20.0,,,,2.8,,,,,
588,101,2015,,,,,,,,,,,,8.44,,,,6.7,,126.0,18.0,2330.0,
589,101,2013,,,,,,,,,,,,8.0,,,,6.7,,126.0,18.0,2284.0,
590,101,2018,,,,,,,,,,,,8.0,,,,6.6,,,18.0,2331.0,
591,101,2017,12.0,1.0,2.0,31.0,8.0,8.0,3.0,15.0,5.0,6.0,54.0,8.0,30.0,28.0,0.0,6.6,3.0,,18.0,2335.0,2.0
592,101,2016,,,,,,,,,,,,8.0,,,,6.7,,,19.0,2339.0,
593,101,2011,,,,,,,,,,,,8.0,,,,6.7,,,,,
594,102,2015,,,,,,,,,,,,10.24,,,,5.2,,197.0,7.0,1474.0,
595,102,2013,,,,,,,,,,,,10.0,,,,5.2,,197.0,7.0,1443.0,
596,102,2018,,,,,,,,,,,,10.0,,,,5.2,,,8.0,1482.0,
597,102,2017,7.0,1.0,7.0,23.0,13.0,4.0,1.0,5.0,5.0,3.0,11.0,10.0,28.0,83.0,0.0,5.2,9.0,,8.0,1479.0,4.0
598,102,2016,,,,,,,,,,,,10.0,,,,5.2,,,8.0,1480.0,
599,102,2011,,,,,,,,,,,,10.0,,,,5.2,,,,,
600,103,2015,,,,,,,,,,,,26.32,,,,19.4,,134.0,12.0,1567.0,
601,103,2013,,,,,,,,,,,,20.0,,,,14.8,,136.0,11.0,1514.0,
602,103,2018,,,,,,,,,,,,26.0,,,,19.6,,,12.0,1560.0,
603,103,2017,16.0,6.0,6.0,19.0,16.0,3.0,0.0,7.0,6.0,4.0,30.0,26.0,37.0,57.0,6.0,19.6,16.0,,12.0,1556.0,7.0
604,103,2016,,,,,,,,,,,,26.0,,,,19.6,,,12.0,1572.0,
605,103,2011,,,,,,,,,,,,20.0,,,,14.8,,,,,
606,105,2015,,,,,,,,,,,,22.47,,,,10.1,,222.0,6.0,1364.0,
607,105,2013,,,,,,,,,,,,22.0,,,,10.1,,222.0,5.0,1031.0,
608,105,2018,,,,,,,,,,,,12.0,,,,5.4,,,9.0,2074.0,
609,105,2017,7.0,6.0,3.0,17.0,6.0,8.0,4.0,60.0,6.0,8.0,8.0,12.0,34.0,22.0,6.0,5.4,7.0,,8.0,1879.0,4.0
610,105,2016,,,,,,,,,,,,12.0,,,,5.4,,,8.0,1701.0,
611,105,2011,,,,,,,,,,,,22.0,,,,10.1,,,,,
612,106,2015,,,,,,,,,,,,1.71,,,,1.1,,152.0,11.0,1615.0,
613,106,2013,,,,,,,,,,,,2.0,,,,1.1,,152.0,10.0,1579.0,
614,106,2018,,,,,,,,,,,,2.0,,,,1.1,,,11.0,1607.0,
615,106,2017,24.0,5.0,5.0,27.0,11.0,6.0,6.0,14.0,12.0,8.0,54.0,2.0,30.0,23.0,3.0,1.1,6.0,,11.0,1614.0,6.0
616,106,2016,,,,,,,,,,,,2.0,,,,1.1,,,11.0,1614.0,
617,106,2011,,,,,,,,,,,,2.0,,,,1.1,,,,,
618,107,2015,,,,,,,,,,,,5.02,,,,3.1,,160.0,14.0,2228.0,
619,107,2013,,,,,,,,,,,,9.0,,,,5.5,,160.0,14.0,2228.0,
620,107,2018,,,,,,,,,,,,5.0,,,,3.1,,,8.0,1354.0,
621,107,2017,20.0,6.0,2.0,23.0,14.0,11.0,1.0,29.0,9.0,3.0,27.0,5.0,28.0,40.0,4.0,3.1,2.0,,9.0,1404.0,2.0
622,107,2016,,,,,,,,,,,,5.0,,,,3.1,,,9.0,1404.0,
623,107,2011,,,,,,,,,,,,9.0,,,,5.5,,,,,
624,108,2015,,,,,,,,,,,,102.48,,,,17.9,,572.0,3.0,1436.0,
625,108,2013,,,,,,,,,,,,99.0,,,,17.3,,572.0,3.0,1431.0,
626,108,2018,,,,,,,,,,,,103.0,,,,17.9,,,3.0,1436.0,
627,108,2017,5.0,6.0,11.0,14.0,24.0,19.0,0.0,65.0,8.0,4.0,2.0,103.0,39.0,28.0,5.0,17.9,9.0,,3.0,1436.0,6.0
628,108,2016,,,,,,,,,,,,102.0,,,,17.9,,,3.0,1433.0,
629,108,2011,,,,,,,,,,,,99.0,,,,17.3,,,,,
630,109,2015,,,,,,,,,,,,204.33,,,,16.5,,1246.0,2.0,2460.0,
631,109,2013,,,,,,,,,,,,204.0,,,,16.5,,1241.0,2.0,2304.0,
632,109,2018,,,,,,,,,,,,204.0,,,,16.4,,,2.0,2676.0,
633,109,2017,2.0,4.0,4.0,29.0,11.0,6.0,0.0,70.0,6.0,2.0,2.0,204.0,43.0,24.0,4.0,16.4,11.0,,2.0,2652.0,3.0
634,109,2016,,,,,,,,,,,,204.0,,,,16.4,,,2.0,2554.0,
635,109,2011,,,,,,,,,,,,204.0,,,,16.5,,,,,
636,110,2015,,,,,,,,,,,,279.66,,,,20.1,,1393.0,1.0,1844.0,
637,110,2013,,,,,,,,,,,,280.0,,,,20.1,,1393.0,1.0,1860.0,
638,110,2018,,,,,,,,,,,,280.0,,,,20.1,,,1.0,1865.0,
639,110,2017,6.0,8.0,3.0,17.0,9.0,6.0,10.0,50.0,6.0,14.0,9.0,280.0,39.0,26.0,5.0,20.1,12.0,,1.0,1870.0,3.0
640,110,2016,,,,,,,,,,,,280.0,,,,20.1,,,1.0,1856.0,
641,110,2011,,,,,,,,,,,,280.0,,,,20.1,,,,,
642,111,2015,,,,,,,,,,,,286.87,,,,37.5,,752.0,4.0,3194.0,
643,111,2013,,,,,,,,,,,,206.0,,,,26.9,,764.0,4.0,2888.0,
644,111,2018,,,,,,,,,,,,287.0,,,,38.2,,,5.0,3842.0,
645,111,2017,13.0,8.0,4.0,29.0,16.0,6.0,3.0,20.0,4.0,6.0,22.0,285.0,35.0,38.0,16.0,37.9,11.0,,4.0,3047.0,2.0
646,111,2016,,,,,,,,,,,,285.0,,,,37.9,,,4.0,3002.0,
647,111,2011,,,,,,,,,,,,206.0,,,,26.9,,,,,
648,112,2015,,,,,,,,,,,,511.99,,,,31.4,,1636.0,1.0,1468.0,
649,112,2013,,,,,,,,,,,,512.0,,,,31.4,,1629.0,1.0,1391.0,
650,112,2018,,,,,,,,,,,,512.0,,,,31.3,,,1.0,1739.0,
651,112,2017,1.0,1.0,6.0,29.0,18.0,4.0,14.0,43.0,9.0,16.0,0.0,512.0,38.0,44.0,0.0,31.3,15.0,,1.0,1690.0,6.0
652,112,2016,,,,,,,,,,,,512.0,,,,31.3,,,1.0,1555.0,
653,112,2011,,,,,,,,,,,,512.0,,,,31.4,,,,,
654,113,2015,,,,,,,,,,,,235.4,,,,17.6,,1338.0,3.0,4007.0,
655,113,2013,,,,,,,,,,,,235.0,,,,17.6,,1335.0,3.0,3768.0,
656,113,2018,,,,,,,,,,,,235.0,,,,17.6,,,3.0,4281.0,
657,113,2017,4.0,2.0,4.0,21.0,13.0,6.0,4.0,27.0,6.0,5.0,12.0,235.0,34.0,57.0,1.0,17.6,5.0,,3.0,4209.0,3.0
658,113,2016,,,,,,,,,,,,235.0,,,,17.6,,,3.0,4083.0,
659,113,2011,,,,,,,,,,,,235.0,,,,17.6,,,,,
660,114,2015,,,,,,,,,,,,144.25,,,,22.0,,658.0,2.0,1251.0,
661,114,2013,,,,,,,,,,,,144.0,,,,22.0,,655.0,2.0,1210.0,
662,114,2018,,,,,,,,,,,,144.0,,,,21.9,,,2.0,1548.0,
663,114,2017,14.0,7.0,8.0,28.0,13.0,3.0,2.0,4.0,8.0,6.0,21.0,144.0,30.0,66.0,6.0,21.9,7.0,,2.0,1521.0,5.0
664,114,2016,,,,,,,,,,,,144.0,,,,21.9,,,2.0,1281.0,
665,114,2011,,,,,,,,,,,,144.0,,,,22.0,,,,,
666,115,2015,,,,,,,,,,,,64.25,,,,9.0,,718.0,7.0,4849.0,
667,115,2013,,,,,,,,,,,,140.0,,,,19.5,,718.0,6.0,3958.0,
668,115,2018,,,,,,,,,,,,64.0,,,,9.0,,,7.0,4929.0,
669,115,2017,4.0,4.0,2.0,33.0,5.0,8.0,2.0,65.0,5.0,4.0,5.0,64.0,36.0,5.0,22.0,8.9,7.0,,7.0,4929.0,2.0
670,115,2016,,,,,,,,,,,,64.0,,,,9.0,,,7.0,4927.0,
671,115,2011,,,,,,,,,,,,140.0,,,,19.5,,,,,
672,116,2015,,,,,,,,,,,,927.3,,,,25.3,,3659.0,1.0,3774.0,
673,116,2013,,,,,,,,,,,,927.0,,,,25.3,,3659.0,1.0,3514.0,
674,116,2018,,,,,,,,,,,,927.0,,,,25.3,,,1.0,4199.0,
675,116,2017,7.0,2.0,3.0,30.0,6.0,4.0,0.0,20.0,4.0,1.0,35.0,924.0,30.0,42.0,2.0,25.3,5.0,,1.0,4053.0,2.0
676,116,2016,,,,,,,,,,,,927.0,,,,25.3,,,1.0,3870.0,
677,116,2011,,,,,,,,,,,,927.0,,,,25.3,,,,,
678,117,2015,,,,,,,,,,,,62.64,,,,6.3,,990.0,4.0,3980.0,
679,117,2013,,,,,,,,,,,,62.0,,,,6.2,,990.0,4.0,3762.0,
680,117,2018,,,,,,,,,,,,63.0,,,,6.3,,,4.0,4294.0,
681,117,2017,5.0,2.0,3.0,29.0,6.0,4.0,2.0,13.0,5.0,3.0,12.0,63.0,29.0,71.0,2.0,6.3,3.0,,4.0,4041.0,2.0
682,117,2016,,,,,,,,,,,,63.0,,,,6.3,,,4.0,4052.0,
683,117,2011,,,,,,,,,,,,62.0,,,,6.2,,,,,
684,118,2015,,,,,,,,,,,,12.7,,,,4.0,,320.0,4.0,1238.0,
685,118,2013,,,,,,,,,,,,13.0,,,,4.0,,320.0,4.0,1204.0,
686,118,2018,,,,,,,,,,,,13.0,,,,4.0,,,4.0,1292.0,
687,118,2017,3.0,9.0,8.0,24.0,3.0,13.0,0.0,77.0,7.0,4.0,2.0,13.0,45.0,3.0,18.0,4.0,17.0,,4.0,1288.0,5.0
688,118,2016,,,,,,,,,,,,13.0,,,,4.0,,,4.0,1256.0,
689,118,2011,,,,,,,,,,,,13.0,,,,4.0,,,,,
690,119,2015,,,,,,,,,,,,231.27,,,,22.7,,1018.0,1.0,1354.0,
691,119,2013,,,,,,,,,,,,231.0,,,,22.7,,1018.0,1.0,1340.0,
692,119,2018,,,,,,,,,,,,122.0,,,,12.0,,,1.0,1360.0,
693,119,2017,15.0,13.0,10.0,30.0,14.0,14.0,2.0,41.0,8.0,5.0,14.0,122.0,32.0,11.0,31.0,12.0,12.0,,1.0,1367.0,5.0
694,119,2016,,,,,,,,,,,,122.0,,,,12.0,,,1.0,1360.0,
695,119,2011,,,,,,,,,,,,231.0,,,,22.7,,,,,
696,120,2015,,,,,,,,,,,,44.61,,,,11.7,,383.0,4.0,1510.0,
697,120,2013,,,,,,,,,,,,45.0,,,,11.7,,383.0,4.0,1479.0,
698,120,2018,,,,,,,,,,,,45.0,,,,11.7,,,4.0,1554.0,
699,120,2017,6.0,1.0,13.0,39.0,8.0,2.0,0.0,2.0,7.0,3.0,4.0,45.0,32.0,94.0,0.0,11.7,20.0,,4.0,1493.0,5.0
700,120,2016,,,,,,,,,,,,45.0,,,,11.7,,,4.0,1468.0,
701,120,2011,,,,,,,,,,,,45.0,,,,11.7,,,,,
702,121,2015,,,,,,,,,,,,39.04,,,,8.4,,463.0,5.0,2275.0,
703,121,2013,,,,,,,,,,,,39.0,,,,8.4,,462.0,5.0,2255.0,
704,121,2018,,,,,,,,,,,,39.0,,,,8.4,,,5.0,2295.0,
705,121,2017,26.0,1.0,10.0,21.0,14.0,5.0,1.0,21.0,6.0,4.0,31.0,39.0,35.0,48.0,0.0,8.4,14.0,,5.0,2282.0,6.0
706,121,2016,,,,,,,,,,,,39.0,,,,8.4,,,5.0,2281.0,
707,121,2011,,,,,,,,,,,,39.0,,,,8.4,,,,,
708,122,2015,,,,,,,,,,,,62.33,,,,1.6,,3815.0,0.0,0.0,
709,122,2013,,,,,,,,,,,,62.0,,,,1.6,,3804.0,0.0,0.0,
710,122,2018,,,,,,,,,,,,62.0,,,,1.6,,,0.0,0.0,
711,122,2017,,,,,,,,,,,,62.0,,,,1.6,,,0.0,0.0,
712,122,2016,,,,,,,,,,,,62.0,,,,1.6,,,0.0,0.0,
713,122,2011,,,,,,,,,,,,62.0,,,,1.6,,,,,
714,123,2015,,,,,,,,,,,,167.19,,,,13.8,,1213.0,2.0,2530.0,
715,123,2013,,,,,,,,,,,,167.0,,,,13.8,,1213.0,2.0,2535.0,
716,123,2018,,,,,,,,,,,,167.0,,,,13.8,,,2.0,2544.0,
717,123,2017,0.0,0.0,10.0,17.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,167.0,43.0,99.0,0.0,13.8,28.0,,2.0,2552.0,3.0
718,123,2016,,,,,,,,,,,,167.0,,,,13.8,,,2.0,2541.0,
719,123,2011,,,,,,,,,,,,167.0,,,,13.8,,,,,
720,124,2015,,,,,,,,,,,,83.03,,,,11.7,,708.0,3.0,2070.0,
721,124,2013,,,,,,,,,,,,83.0,,,,11.7,,708.0,3.0,2035.0,
722,124,2018,,,,,,,,,,,,83.0,,,,11.7,,,3.0,2091.0,
723,124,2017,6.0,1.0,,25.0,10.0,10.0,1.0,20.0,7.0,4.0,4.0,83.0,34.0,76.0,0.0,11.7,11.0,,3.0,2052.0,3.0
724,124,2016,,,,,,,,,,,,83.0,,,,11.7,,,3.0,2045.0,
725,124,2011,,,,,,,,,,,,83.0,,,,11.7,,,,,
726,125,2015,,,,,,,,,,,,133.98,,,,13.1,,1019.0,3.0,2939.0,
727,125,2013,,,,,,,,,,,,134.0,,,,13.1,,1020.0,3.0,2841.0,
728,125,2018,,,,,,,,,,,,134.0,,,,13.2,,,3.0,3398.0,
729,125,2017,9.0,3.0,10.0,38.0,10.0,4.0,0.0,7.0,10.0,2.0,16.0,134.0,28.0,74.0,3.0,13.2,6.0,,3.0,3303.0,3.0
730,125,2016,,,,,,,,,,,,134.0,,,,13.2,,,3.0,2967.0,
731,125,2011,,,,,,,,,,,,136.0,,,,13.3,,,,,
732,126,2015,,,,,,,,,,,,114.33,,,,81.4,,141.0,4.0,539.0,
733,126,2013,,,,,,,,,,,,71.0,,,,50.5,,141.0,3.0,358.0,
734,126,2018,,,,,,,,,,,,113.0,,,,80.6,,,6.0,905.0,
735,126,2017,1.0,2.0,5.0,23.0,22.0,6.0,6.0,17.0,8.0,11.0,1.0,113.0,32.0,77.0,0.0,80.6,14.0,,5.0,741.0,8.0
736,126,2016,,,,,,,,,,,,113.0,,,,80.6,,,4.0,623.0,
737,126,2011,,,,,,,,,,,,71.0,,,,50.5,,,,,
738,127,2015,,,,,,,,,,,,118.61,,,,26.4,,449.0,5.0,2371.0,
739,127,2013,,,,,,,,,,,,47.0,,,,10.5,,449.0,5.0,2363.0,
740,127,2018,,,,,,,,,,,,119.0,,,,26.4,,,6.0,2722.0,
741,127,2017,11.0,2.0,5.0,26.0,11.0,4.0,3.0,13.0,6.0,4.0,36.0,119.0,32.0,46.0,3.0,26.4,11.0,,5.0,2396.0,4.0
742,127,2016,,,,,,,,,,,,119.0,,,,26.4,,,5.0,2400.0,
743,127,2011,,,,,,,,,,,,47.0,,,,10.5,,,,,
744,128,2015,,,,,,,,,,,,14.03,,,,5.2,,269.0,11.0,2887.0,
745,128,2013,,,,,,,,,,,,14.0,,,,5.2,,269.0,11.0,2854.0,
746,128,2018,,,,,,,,,,,,14.0,,,,5.2,,,11.0,2869.0,
747,128,2017,13.0,8.0,6.0,31.0,10.0,2.0,3.0,10.0,6.0,4.0,41.0,14.0,32.0,38.0,7.0,5.2,5.0,,11.0,2860.0,2.0
748,128,2016,,,,,,,,,,,,14.0,,,,5.2,,,11.0,2917.0,
749,128,2011,,,,,,,,,,,,14.0,,,,5.2,,,,,
750,129,2015,,,,,,,,,,,,0.07,,,,0.0,,485.0,5.0,2227.0,
751,129,2013,,,,,,,,,,,,0.0,,,,0.0,,485.0,5.0,2183.0,
752,129,2018,,,,,,,,,,,,0.0,,,,0.0,,,5.0,2220.0,
753,129,2017,2.0,3.0,3.0,28.0,2.0,6.0,0.0,91.0,6.0,2.0,2.0,0.0,42.0,3.0,4.0,0.0,12.0,,5.0,2223.0,3.0
754,129,2016,,,,,,,,,,,,0.0,,,,0.0,,,5.0,2229.0,
755,129,2011,,,,,,,,,,,,0.0,,,,0.0,,,,,
756,130,2015,,,,,,,,,,,,1120.15,,,,31.0,,3618.0,1.0,1808.0,
757,130,2013,,,,,,,,,,,,1120.0,,,,31.0,,3617.0,0.0,1787.0,
758,130,2018,,,,,,,,,,,,1120.0,,,,31.0,,,1.0,1966.0,
759,130,2017,1.0,3.0,4.0,17.0,5.0,2.0,6.0,82.0,4.0,6.0,0.0,1120.0,50.0,7.0,5.0,31.0,17.0,,1.0,1815.0,3.0
760,130,2016,,,,,,,,,,,,1120.0,,,,31.0,,,1.0,1808.0,
761,130,2011,,,,,,,,,,,,1120.0,,,,31.0,,,,,
762,131,2015,,,,,,,,,,,,35.81,,,,13.3,,270.0,8.0,2130.0,
763,131,2013,,,,,,,,,,,,36.0,,,,13.3,,270.0,7.0,1968.0,
764,131,2018,,,,,,,,,,,,36.0,,,,13.2,,,8.0,2168.0,
765,131,2017,12.0,1.0,3.0,29.0,12.0,13.0,1.0,55.0,8.0,3.0,22.0,36.0,36.0,21.0,2.0,13.2,3.0,,8.0,2163.0,2.0
766,131,2016,,,,,,,,,,,,36.0,,,,13.3,,,8.0,2157.0,
767,131,2011,,,,,,,,,,,,36.0,,,,13.3,,,,,
768,132,2015,,,,,,,,,,,,0.68,,,,0.4,,189.0,3.0,529.0,
769,132,2013,,,,,,,,,,,,1.0,,,,0.4,,189.0,3.0,515.0,
770,132,2018,,,,,,,,,,,,1.0,,,,0.4,,,3.0,517.0,
771,132,2017,3.0,3.0,16.0,17.0,3.0,0.0,0.0,100.0,13.0,12.0,0.0,1.0,48.0,0.0,0.0,0.4,5.0,,3.0,523.0,8.0
772,132,2016,,,,,,,,,,,,1.0,,,,0.4,,,3.0,527.0,
773,132,2011,,,,,,,,,,,,1.0,,,,0.4,,,,,
774,133,2015,,,,,,,,,,,,4.11,,,,2.6,,159.0,7.0,1080.0,
775,133,2013,,,,,,,,,,,,4.0,,,,2.6,,159.0,7.0,1070.0,
776,133,2018,,,,,,,,,,,,4.0,,,,2.6,,,6.0,942.0,
777,133,2017,2.0,3.0,5.0,22.0,10.0,32.0,9.0,80.0,9.0,16.0,2.0,4.0,30.0,6.0,3.0,2.6,1.0,,7.0,1083.0,2.0
778,133,2016,,,,,,,,,,,,4.0,,,,2.6,,,7.0,1086.0,
779,133,2011,,,,,,,,,,,,4.0,,,,2.6,,,,,
780,134,2015,,,,,,,,,,,,13.53,,,,11.7,,116.0,11.0,1252.0,
781,134,2013,,,,,,,,,,,,14.0,,,,11.7,,116.0,11.0,1218.0,
782,134,2018,,,,,,,,,,,,14.0,,,,11.7,,,11.0,1266.0,
783,134,2017,12.0,21.0,12.0,30.0,13.0,10.0,10.0,23.0,12.0,20.0,7.0,14.0,28.0,49.0,11.0,11.7,4.0,,11.0,1264.0,4.0
784,134,2016,,,,,,,,,,,,14.0,,,,11.7,,,11.0,1265.0,
785,134,2011,,,,,,,,,,,,14.0,,,,11.7,,,,,
786,135,2015,,,,,,,,,,,,6.82,,,,4.8,,141.0,9.0,1284.0,
787,135,2013,,,,,,,,,,,,7.0,,,,4.8,,141.0,9.0,1265.0,
788,135,2018,,,,,,,,,,,,7.0,,,,4.8,,,9.0,1262.0,
789,135,2017,20.0,1.0,4.0,14.0,5.0,7.0,0.0,13.0,8.0,4.0,19.0,7.0,33.0,67.0,0.0,4.8,7.0,,9.0,1266.0,3.0
790,135,2016,,,,,,,,,,,,7.0,,,,4.8,,,9.0,1268.0,
791,135,2011,,,,,,,,,,,,7.0,,,,4.8,,,,,
792,136,2015,,,,,,,,,,,,97.48,,,,14.1,,689.0,3.0,2094.0,
793,136,2013,,,,,,,,,,,,97.0,,,,14.1,,689.0,3.0,2033.0,
794,136,2018,,,,,,,,,,,,98.0,,,,14.2,,,3.0,2194.0,
795,136,2017,1.0,2.0,7.0,27.0,7.0,13.0,5.0,83.0,7.0,9.0,1.0,98.0,35.0,9.0,1.0,14.2,5.0,,3.0,2148.0,6.0
796,136,2016,,,,,,,,,,,,97.0,,,,14.1,,,3.0,2134.0,
797,136,2011,,,,,,,,,,,,97.0,,,,14.1,,,,,
798,137,2015,,,,,,,,,,,,143.99,,,,19.8,,701.0,2.0,1719.0,
799,137,2013,,,,,,,,,,,,144.0,,,,19.8,,729.0,2.0,1698.0,
800,137,2018,,,,,,,,,,,,144.0,,,,20.5,,,3.0,1755.0,
801,137,2017,23.0,1.0,9.0,38.0,19.0,6.0,0.0,11.0,6.0,3.0,39.0,144.0,30.0,50.0,0.0,20.5,3.0,,2.0,1748.0,4.0
802,137,2016,,,,,,,,,,,,144.0,,,,20.5,,,2.0,1723.0,
803,137,2011,,,,,,,,,,,,143.0,,,,19.6,,,,,
804,138,2015,,,,,,,,,,,,35.55,,,,7.0,,509.0,2.0,765.0,
805,138,2013,,,,,,,,,,,,36.0,,,,7.0,,509.0,2.0,766.0,
806,138,2018,,,,,,,,,,,,36.0,,,,7.0,,,2.0,764.0,
807,138,2017,40.0,9.0,15.0,39.0,5.0,5.0,0.0,7.0,8.0,6.0,59.0,36.0,32.0,28.0,6.0,7.0,1.0,,2.0,768.0,4.0
808,138,2016,,,,,,,,,,,,36.0,,,,7.0,,,2.0,768.0,
809,138,2011,,,,,,,,,,,,36.0,,,,7.0,,,,,
810,139,2015,,,,,,,,,,,,124.56,,,,19.6,,638.0,3.0,1666.0,
811,139,2013,,,,,,,,,,,,125.0,,,,19.6,,637.0,3.0,1673.0,
812,139,2018,,,,,,,,,,,,125.0,,,,19.5,,,3.0,1670.0,
813,139,2017,1.0,1.0,6.0,17.0,9.0,6.0,0.0,4.0,7.0,3.0,0.0,125.0,43.0,96.0,0.0,19.5,11.0,,3.0,1681.0,5.0
814,139,2016,,,,,,,,,,,,125.0,,,,19.5,,,3.0,1674.0,
815,139,2011,,,,,,,,,,,,125.0,,,,19.6,,,,,
816,140,2015,,,,,,,,,,,,140.76,,,,13.5,,1045.0,3.0,2956.0,
817,140,2013,,,,,,,,,,,,141.0,,,,13.5,,1045.0,3.0,2684.0,
818,140,2018,,,,,,,,,,,,141.0,,,,13.5,,,3.0,2919.0,
819,140,2017,7.0,4.0,3.0,24.0,6.0,4.0,3.0,22.0,4.0,4.0,22.0,141.0,37.0,48.0,5.0,13.5,11.0,,3.0,2913.0,2.0
820,140,2016,,,,,,,,,,,,141.0,,,,13.5,,,3.0,2944.0,
821,140,2011,,,,,,,,,,,,130.0,,,,12.4,,,,,
822,141,2015,,,,,,,,,,,,84.88,,,,12.5,,679.0,1.0,961.0,
823,141,2013,,,,,,,,,,,,85.0,,,,12.5,,681.0,1.0,990.0,
824,141,2018,,,,,,,,,,,,85.0,,,,12.5,,,1.0,951.0,
825,141,2017,7.0,7.0,5.0,16.0,17.0,21.0,0.0,35.0,8.0,6.0,8.0,85.0,41.0,53.0,4.0,12.5,17.0,,1.0,952.0,10.0
826,141,2016,,,,,,,,,,,,85.0,,,,12.5,,,1.0,967.0,
827,141,2011,,,,,,,,,,,,85.0,,,,12.5,,,,,
828,142,2015,,,,,,,,,,,,8.34,,,,1.9,,442.0,6.0,2635.0,
829,142,2013,,,,,,,,,,,,8.0,,,,1.9,,442.0,6.0,2587.0,
830,142,2018,,,,,,,,,,,,8.0,,,,1.9,,,6.0,2699.0,
831,142,2017,8.0,5.0,1.0,16.0,11.0,5.0,3.0,23.0,7.0,3.0,15.0,8.0,30.0,54.0,5.0,1.9,7.0,,6.0,2676.0,3.0
832,142,2016,,,,,,,,,,,,8.0,,,,1.9,,,6.0,2664.0,
833,142,2011,,,,,,,,,,,,8.0,,,,1.9,,,,,
834,143,2015,,,,,,,,,,,,7.16,,,,2.5,,293.0,5.0,1362.0,
835,143,2013,,,,,,,,,,,,7.0,,,,2.5,,293.0,5.0,1354.0,
836,143,2018,,,,,,,,,,,,5.0,,,,1.6,,,5.0,1379.0,
837,143,2017,2.0,3.0,11.0,18.0,7.0,5.0,1.0,90.0,8.0,4.0,2.0,5.0,49.0,5.0,2.0,1.6,34.0,,5.0,1357.0,7.0
838,143,2016,,,,,,,,,,,,5.0,,,,1.6,,,5.0,1354.0,
839,143,2011,,,,,,,,,,,,7.0,,,,2.5,,,,,
840,144,2015,,,,,,,,,,,,70.27,,,,28.6,,246.0,9.0,2113.0,
841,144,2013,,,,,,,,,,,,78.0,,,,31.7,,246.0,8.0,2030.0,
842,144,2018,,,,,,,,,,,,42.0,,,,17.2,,,9.0,2181.0,
843,144,2017,8.0,2.0,3.0,22.0,11.0,7.0,9.0,30.0,7.0,10.0,13.0,42.0,33.0,47.0,2.0,17.2,14.0,,9.0,2176.0,4.0
844,144,2016,,,,,,,,,,,,42.0,,,,17.2,,,9.0,2135.0,
845,144,2011,,,,,,,,,,,,78.0,,,,31.7,,,,,
846,145,2015,,,,,,,,,,,,75.88,,,,14.6,,520.0,3.0,1695.0,
847,145,2013,,,,,,,,,,,,76.0,,,,14.6,,520.0,3.0,1667.0,
848,145,2018,,,,,,,,,,,,76.0,,,,14.6,,,3.0,1717.0,
849,145,2017,13.0,1.0,6.0,34.0,11.0,6.0,2.0,34.0,6.0,4.0,29.0,76.0,34.0,35.0,1.0,14.6,9.0,,3.0,1704.0,3.0
850,145,2016,,,,,,,,,,,,76.0,,,,14.6,,,3.0,1705.0,
