NPA,year,Petitioner,FromZone,ToZone,Type,SPA,INNOV,Acres,Water,Sewer,CityLimit,CCW,ServiceArea,LuseStaff,UrbanDesign,RezoneStaff,Received,Approved,Decision,births_to_adolescents,grocery_proximate_units,prenatal_care,grocery_proximity,low_birthweight,public_health_insurance,age_of_death,impervious_surface,water_consumption,neighborhood_school_attendance,highschool_graduation_rate,proficiency_elementary_school,proficiency_middle_school,proficiency_high_school,student_absenteeism,voters_participating,neighborhood_organizations,voter_participation,vacant_land,population_density,population,transit_ridership,street_connectivity,bicycle_friendliness
349,2015,"NR Pinehurst Propoerty Owner, LLC",R-17MF(CD),R-17MF(CD),CD,SPA,NO,36.1,CMUD,CMUD,YES,Wedge,South,Main_Kent,Dixon_Bridget,Sanders_Sonja,2015/02/23 00:00:00+00,2015/06/15 00:00:00+00,App,4.4,592.0,62.20000000000001,75.0,13.300000000000002,11.0,82.0,20.2,275.0,90.12,100.0,68.1818181818182,54.84,68.75,8.94941634241245,291.0,0.0,30.0,2.7,7.0,2030.0,17.0,1.15,1.4
349,2016,"Mallard Creek Associates #1, LLC",MUDD-O,MUDD-O,CD,SPA,NO,10.8,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,John Kinley,2016/09/26 00:00:00+00,2017/01/17 00:00:00+00,App,4.4,591.0,62.2,75.0,13.3,11.0,82.0,20.5,275.0,88.7,93.0,69.23,60.6,58.8,9.0,665.0,0.0,75.0,2.3,7.0,2037.0,17.0,1.15,1.4
349,2016,"NR Pinehurst Property Owner, LLC",R-17MF(CD),R-17MF(CD),CD,no,NO,36.1,CMUD,CMUD,YES,Wedge,South,Main_Kent,Dixon_Bridget,John Kinley,2015/11/23 00:00:00+00,2016/03/21 00:00:00+00,App,4.4,591.0,62.2,75.0,13.3,11.0,82.0,20.5,275.0,88.7,93.0,69.23,60.6,58.8,9.0,665.0,0.0,75.0,2.3,7.0,2037.0,17.0,1.15,1.4
349,2019,"NR Pinehurst Property Owner, LLC",MUDD-O,MUDD-O ,CD,SPA,NO,36.06,CMUD,CMUD,YES,Wedge,South,Scott Correll,Grant Meacci,John Kinley,2019/03/12 09:01:47+00,2019/12/16 00:00:00+00,App,4.4,591.5,62.20000000000001,75.0,13.300000000000002,11.0,82.0,20.349999999999998,275.0,89.41000000000001,96.5,68.70590909090912,57.720000000000006,63.775000000000006,8.974708171206226,478.0,0.0,52.5,2.5000000000000004,7.0,2033.5,17.0,1.1500000000000001,1.4000000000000001
349,2016,"Mallard Creek Associates #1, LLC",MUDD-O,MUDD-O,CD,SPA,NO,10.8,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,John Kinley,2016/09/26 00:00:00+00,2017/01/17 00:00:00+00,App,4.4,591.0,62.2,75.0,13.3,11.0,82.0,20.5,275.0,88.7,93.0,69.23,60.6,58.8,9.0,665.0,0.0,75.0,2.3,7.0,2037.0,17.0,1.15,1.4
353,2018,Proffitt Dixon Partners,R-3,INST(CD),CD,no,NO,20.5,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,Sanders_Sonja,2018/11/19 00:00:00+00,2019/09/16 08:20:02+00,App,-1.0,122.0,-1.0,12.0,-1.0,3.0,-1.0,16.6,169.0,92.0,100.0,76.7,81.9,72.7,3.0,1378.0,-1.0,75.0,2.1,4.0,2610.0,-1.0,1.18,1.6
353,2017,David Weekley Homes,R-3,UR-2(CD),CD,no,NO,3.63,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,John Kinley,2017/06/20 00:00:00+00,2017/12/18 00:00:00+00,App,-1.0,163.0,-1.0,12.0,-1.0,3.0,-1.0,16.5,169.0,92.0,100.0,76.7,81.9,72.7,3.0,753.0,-1.0,36.0,2.1,4.0,2605.0,-1.0,1.18,1.6
353,2018,Proffitt Dixon Partners,R-3,R-8MF(CD),CD,no,NO,20.5,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,Sanders_Sonja,2018/11/19 00:00:00+00,2019/09/16 08:19:50+00,App,-1.0,122.0,-1.0,12.0,-1.0,3.0,-1.0,16.6,169.0,92.0,100.0,76.7,81.9,72.7,3.0,1378.0,-1.0,75.0,2.1,4.0,2610.0,-1.0,1.18,1.6
356,2015,David Weekley Homes,R-3,MX-2,CD,no,NO,15.2,CMUD,CMUD,YES,Wedge,South,Main_Kent,Dixon_Bridget,John Kinley,2015/08/18 00:00:00+00,2016/02/15 00:00:00+00,App,-1.0,1102.0,-1.0,58.0,-1.0,2.0,-1.0,20.9,-1.0,96.31,95.0,82.5396825396825,87.72,92.86,4.25170068027211,558.0,5.0,20.0,6.3,5.0,4825.0,-1.0,1.07,1.4
356,2020,"Ballantyne Country Club, LLC",MX-1,MX-1 SPA,CD,SPA,NO,2.54,CMUD,CMUD,YES,Wedge,UKN,Scott Correll,UKN,UKN,2019/12/19 13:27:42+00,2020/07/20 00:00:00+00,App,-1.0,1102.0,-1.0,58.0,-1.0,2.0,-1.0,20.9,-1.0,96.31,95.0,82.5396825396825,87.72,92.86,4.25170068027211,558.0,5.0,20.0,6.3,5.0,4825.0,-1.0,1.07,1.4
357,2016,"Selwyn Property group Investments, LLC",R-4,R-12MF(CD),CD,no,NO,2.23,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Fortune_Solomon,2015/09/28 00:00:00+00,UKN,Wd,0.0,725.0,85.0,50.0,11.7,9.0,78.0,27.8,138.0,74.9,86.0,50.98,61.4,45.5,11.0,1578.0,2.0,82.0,2.7,8.0,2692.0,30.0,1.14,1.6
357,2015,"1351 Woodlawn (Melrose), LLC",UR-3(CD),MUDD-O,CD,no,NO,2.9,CMUD,PRV,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Fortune_Solomon,2015/06/22 00:00:00+00,2017/10/16 00:00:00+00,App,0.0,726.0,85.0,50.0,11.7,9.0,78.0,27.5,138.0,71.35,90.0,55.0,50.0,70.0,8.888888888888891,463.0,2.0,28.0,2.7,8.0,2687.0,30.0,1.14,1.7
357,2019,"Greenway Holdings, LLC",MUDD(CD),MUDD(CD) ,CD,SPA,NO,0.43,CMUD,CMUD,YES,Mixed Use Activity Center,Central,Scott Correll,Grant Meacci,Claire Lyte-Graham,2019/08/29 12:18:59+00,2020/01/21 00:00:02+00,App,0.0,725.75,85.0,50.0,11.7,9.0,78.0,27.725,138.0,73.9,88.5,55.245,53.675,58.05,10.194444444444446,779.75,2.0,41.75,2.7,8.0,2691.75,30.0,1.14,1.675
357,2017,"Saussy Burbank, LLC",R-4,UR-2(CD),CD,no,NO,0.35,CMUD,CMUD,YES,Wedge,Central,Cornett_Kathy,Goodwin_Alan,Fortune_Solomon,2017/03/22 00:00:00+00,2017/09/25 00:00:00+00,App,0.0,726.0,85.0,50.0,11.7,9.0,78.0,28.1,138.0,78.0,88.0,60.0,53.3,46.7,12.0,615.0,2.0,29.0,2.7,8.0,2701.0,30.0,1.14,1.7
357,2020,Charlotte-Mecklenburg Housing Partnership,INST(CD),MUDD-O,CD,no,NO,10.0,CMUD,CMUD,YES,Wedge,UKN,Travis Johnson,UKN,UKN,2020/03/09 11:06:27+00,2020/07/20 00:00:00+00,App,0.0,725.75,85.0,50.0,11.7,9.0,78.0,27.725,138.0,73.9,88.5,55.245,53.675,58.05,10.194444444444446,779.75,2.0,41.75,2.7,8.0,2691.75,30.0,1.14,1.675
357,2015,"1351 Woodlawn (Melrose), LLC",R-4,MUDD-O,CD,no,NO,2.9,CMUD,PRV,YES,Mixed Use Activity Center,Central,Cornett_Kathy,Goodwin_Alan,Fortune_Solomon,2015/06/22 00:00:00+00,2017/10/16 00:00:00+00,App,0.0,726.0,85.0,50.0,11.7,9.0,78.0,27.5,138.0,71.35,90.0,55.0,50.0,70.0,8.888888888888891,463.0,2.0,28.0,2.7,8.0,2687.0,30.0,1.14,1.7
358,2014,"SBBH, LLC",CC,MUDD-O,CD,no,NO,1.53,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Dixon_Bridget,Sanders_Sonja,2014/03/24 00:00:00+00,UKN,Wd,0.0,866.0,88.9,58.0,14.3,2.0,80.0,37.05555555555556,188.0,85.01,88.0,86.66666666666669,77.52808988764046,81.81818181818183,5.289672544080604,1191.0,7.0,65.0,0.6222222222222222,4.111111111111111,3350.6666666666665,52.0,1.25,1.7333333333333334
358,2014,"Lincoln Harris, LLC",MUDD-O,MUDD-O,CD,SPA,NO,6.1,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Dixon_Bridget,Sanders_Sonja,2013/11/25 00:00:00+00,2014/03/17 00:00:00+00,App,0.0,866.0,88.9,58.0,14.3,2.0,80.0,37.05555555555556,188.0,85.01,88.0,86.66666666666669,77.52808988764046,81.81818181818183,5.289672544080604,1191.0,7.0,65.0,0.6222222222222222,4.111111111111111,3350.6666666666665,52.0,1.25,1.7333333333333334
358,2019,SF Group LLC,R-22MF,UR-3(CD),CD,no,NO,4.54,CMUD,CMUD,YES,Wedge,South,Scott Correll,Grant Meacci,John Kinley,2019/01/28 08:59:25+00,UKN,Wd,0.6,886.7272727272727,84.34,58.36363636363637,8.240000000000002,3.142857142857143,80.0,37.05555555555556,198.0,87.852,93.8,82.96050915750915,81.72361797752808,79.29363636363637,3.637878798509715,1280.1818181818182,7.0,55.45454545454545,0.6222222222222222,4.111111111111111,3350.6666666666665,55.5,1.25,1.7333333333333334
358,2015,Synco Properties,R-17MF,MUDD-O,NC,no,NO,27.0,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Dixon_Bridget,John Kinley,2014/12/22 00:00:00+00,UKN,Wd,0.6,866.0,84.34,58.0,8.240000000000002,3.0,80.0,36.8,198.0,87.85,93.0,79.1208791208791,77.89,81.25,3.8997214484679703,641.0,7.0,33.0,0.7,4.0,3203.0,59.0,1.25,1.7
358,2018,"Lincoln Harris, LLC",MUDD-O,MUDD-O,CD,SPA,NO,2.58,CMUD,CMUD,YES,Mixed Use Activity Center,South,Kent Main,Grant Meacci,John Kinley,2018/08/20 00:00:00+00,2019/01/22 10:25:55+00,App,0.6,863.0,84.34,44.0,8.240000000000002,3.142857142857143,80.0,37.3,191.0,87.852,93.8,82.96050915750915,81.72361797752808,79.29363636363637,3.637878798509715,1691.0,7.0,69.0,0.6,5.0,4100.0,55.5,1.25,1.7
358,2017,"Belk Gambrell Enterprises, LLC",UR-C(CD),UR-C(CD),CD,SPA,YES,1.19,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Grant Meacci,John Kinley,2016/11/28 00:00:00+00,2017/04/17 00:00:00+00,App,0.6,512.0,84.34,44.0,8.240000000000002,4.0,80.0,37.0,198.0,89.0,92.0,85.5,82.4,85.0,3.0,881.0,7.0,32.0,0.6,4.0,2991.0,55.5,1.25,1.7
358,2017,"Rexford Office Holdings, LLC",O-15(CD),MUDD-O,CD,no,NO,3.42,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Grant Meacci,John Kinley,2017/06/21 00:00:00+00,2017/10/16 00:00:00+00,App,0.6,512.0,84.34,44.0,8.240000000000002,4.0,80.0,37.0,198.0,89.0,92.0,85.5,82.4,85.0,3.0,881.0,7.0,32.0,0.6,4.0,2991.0,55.5,1.25,1.7
358,2016,"JWM Family Enterprises, Inc.",O-1,MUDD-O,CD,no,NO,5.32,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Grant Meacci,John Kinley,2016/02/22 00:00:00+00,2016/07/18 00:00:00+00,App,1.0,1297.0,81.3,78.0,4.2,3.142857142857143,80.0,37.2,207.0,88.6,100.0,80.51,86.4,70.6,3.0,2028.0,7.0,83.0,0.6,4.0,3559.0,55.5,1.25,1.8
358,2016,"JWM Family Enterprises, Inc.",O-15(CD),MUDD-O,CD,no,NO,5.32,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Grant Meacci,John Kinley,2016/02/22 00:00:00+00,2016/07/18 00:00:00+00,App,1.0,1297.0,81.3,78.0,4.2,3.142857142857143,80.0,37.2,207.0,88.6,100.0,80.51,86.4,70.6,3.0,2028.0,7.0,83.0,0.6,4.0,3559.0,55.5,1.25,1.8
358,2019,SF Group LLC,R-3,UR-3(CD),CD,no,NO,4.54,CMUD,CMUD,YES,Wedge,South,Scott Correll,Grant Meacci,John Kinley,2019/01/28 08:59:25+00,UKN,Wd,0.6,886.7272727272727,84.34,58.36363636363637,8.240000000000002,3.142857142857143,80.0,37.05555555555556,198.0,87.852,93.8,82.96050915750915,81.72361797752808,79.29363636363637,3.637878798509715,1280.1818181818182,7.0,55.45454545454545,0.6222222222222222,4.111111111111111,3350.6666666666665,55.5,1.25,1.7333333333333334
358,2016,ZOM Development,O-1,MUDD(O),CD,no,NO,2.679,CMUD,CMUD,NO,Mixed Use Activity Center,South,Main_Kent,Grant Meacci,John Kinley,2016/06/23 00:00:00+00,2016/11/21 00:00:00+00,App,1.0,1297.0,81.3,78.0,4.2,3.142857142857143,80.0,37.2,207.0,88.6,100.0,80.51,86.4,70.6,3.0,2028.0,7.0,83.0,0.6,4.0,3559.0,55.5,1.25,1.8
358,"{'lng': -80.83321582975537, 'lat': 35.15425475427861}",UKN,"O-1, O-2, B-1SCD",CC,UKN,no,UKN,7.099153846153845,UKN,UKN,UKN,UKN,UKN,UKN,UKN,UKN,UKN,2000/10/18 00:00:00+00,App,0.6,886.7272727272727,84.34,58.36363636363637,8.240000000000002,3.142857142857143,80.0,37.05555555555556,198.0,87.852,93.8,82.96050915750915,81.72361797752808,79.29363636363637,3.637878798509715,1280.1818181818182,7.0,55.45454545454545,0.6222222222222222,4.111111111111111,3350.6666666666665,55.5,1.25,1.7333333333333334
358,2017,"Manna Capital, LLC",O-15(CD),MUDD(CD),CD,no,NO,1.07,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Grant Meacci,John Kinley,2016/10/24 00:00:00+00,2017/04/17 00:00:00+00,App,0.6,512.0,84.34,44.0,8.240000000000002,4.0,80.0,37.0,198.0,89.0,92.0,85.5,82.4,85.0,3.0,881.0,7.0,32.0,0.6,4.0,2991.0,55.5,1.25,1.7
358,2015,Synco Properties,R-17MF,MUDD-O,CD,no,NO,27.0,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Dixon_Bridget,John Kinley,2015/09/25 00:00:00+00,2016/01/19 00:00:00+00,App,0.6,866.0,84.34,58.0,8.240000000000002,3.0,80.0,36.8,198.0,87.85,93.0,79.1208791208791,77.89,81.25,3.8997214484679703,641.0,7.0,33.0,0.7,4.0,3203.0,59.0,1.25,1.7
359,2015,"Park Sharon Properties, LLC",R-3,UR-2(CD),CD,no,NO,4.66,CMUD,CMUD,YES,Wedge,South,Main_Kent,Dixon_Bridget,Sanders_Sonja,2014/11/21 00:00:00+00,2015/08/24 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,2.0,-1.0,20.7,152.0,89.58,92.0,79.62962962962959,85.0,100.0,6.06060606060606,554.0,3.0,34.0,3.7,5.0,2252.0,3.0,1.2,1.4
359,2018,"Llewellyn Development, LLC",R-3,UR-2(CD),CD,no,NO,3.49,CMUD,CMUD,YES,Wedge,South,Kent Main,Grant Meacci,John Kinley,2018/02/23 00:00:00+00,2018/10/15 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,2.0,-1.0,21.4,152.0,89.58,92.0,79.62962962962959,85.0,100.0,6.06060606060606,1375.0,3.0,79.0,3.0,5.0,2273.0,3.0,1.17,1.4
360,2016,Harbor Baptist Church,R-3,INST(CD),CD,no,NO,6.93,CMUD,CMUD,NO,Wedge,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2016/07/25 00:00:00+00,2017/03/20 00:00:00+00,App,0.7,263.0,64.8,18.0,7.0,-1.0,71.0,7.3,142.0,71.1,87.0,49.66,40.5,46.8,11.0,1902.0,-1.0,70.0,27.2,3.0,4411.0,-1.0,1.07,1.2
360,2019,HHHunt,R-3,R-12MF,CD,no,NO,26.71,CMUD,CMUD,YES,Wedge,East,Amanda Avari,Grant Meacci,Sonja Sanders,2019/02/15 09:03:43+00,2019/12/16 00:00:00+00,App,0.7,231.0,64.8,15.333333333333334,7.0,-1.0,71.0,7.5,138.0,71.1,87.0,49.66,40.5,46.8,11.0,1606.0,-1.0,64.0,27.2,3.0,4491.0,-1.0,1.07,1.2
360,2019,HHHunt,O-15(CD),R-12MF(CD),CD,no,NO,26.71,CMUD,CMUD,YES,Wedge,East,Amanda Avari,Grant Meacci,Sonja Sanders,2019/02/15 09:03:43+00,2019/12/16 00:00:00+00,App,0.7,231.0,64.8,15.333333333333334,7.0,-1.0,71.0,7.5,138.0,71.1,87.0,49.66,40.5,46.8,11.0,1606.0,-1.0,64.0,27.2,3.0,4491.0,-1.0,1.07,1.2
360,2018,Broadstreet Homes - Michael Iagnemma,R-3,R-4,NC,no,NO,17.9,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sanders_Sonja,2018/11/14 17:34:47+00,2019/03/18 00:00:07+00,App,0.7,215.0,64.8,14.0,7.0,-1.0,71.0,7.6,136.0,71.1,87.0,49.66,40.5,46.8,11.0,1458.0,-1.0,61.0,27.2,3.0,4531.0,-1.0,1.07,1.2
360,2019,HHHunt,R-3,R-12MF(CD),CD,no,NO,26.71,CMUD,CMUD,YES,Wedge,East,Amanda Avari,Grant Meacci,Sonja Sanders,2019/02/15 09:03:43+00,2019/12/16 00:00:00+00,App,0.7,231.0,64.8,15.333333333333334,7.0,-1.0,71.0,7.5,138.0,71.1,87.0,49.66,40.5,46.8,11.0,1606.0,-1.0,64.0,27.2,3.0,4491.0,-1.0,1.07,1.2
360,2018,Broadstreet Homes - Michael Iagnemma,R-3,R-4,NC,no,NO,17.9,CMUD,CMUD,YES,Wedge,East,Mandy Rosen,Monica Holmes,Sanders_Sonja,2018/11/14 17:34:47+00,2019/03/18 00:00:07+00,App,0.7,215.0,64.8,14.0,7.0,-1.0,71.0,7.6,136.0,71.1,87.0,49.66,40.5,46.8,11.0,1458.0,-1.0,61.0,27.2,3.0,4531.0,-1.0,1.07,1.2
361,2017,"Saussy Burbank, LLC",O-1,MUDD(CD),CD,no,NO,1.6,CMUD,CMUD,YES,Corridor,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/12/20 00:00:00+00,2017/07/17 00:00:00+00,App,-1.0,172.0,-1.0,32.0,-1.0,20.0,-1.0,24.2,-1.0,62.0,83.0,13.7,20.0,40.0,20.0,183.0,3.0,14.0,20.9,4.0,1903.0,39.0,1.42,1.7
361,2019,"White Point Partners, LLC",I-2,MUDD-O,CD,no,NO,4.95,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2019/04/01 17:14:14+00,2019/10/21 08:51:45+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2020,"OZF Properties, LLC",R-5,MUDD-O,CD,no,NO,1.46,CMUD,CMUD,YES,Corridor,UKN,Alberto Gonzalez,UKN,UKN,2020/01/27 11:14:48+00,2020/07/20 00:00:00+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2019,Wood Partners,I-1,TOD-CC,NC,no,NO,4.0,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,2019/11/01 13:52:20+00,2020/03/16 00:00:00+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2019,Wood Partners,O-2,TOD-CC,NC,no,NO,4.0,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,2019/11/01 13:52:20+00,2020/03/16 00:00:00+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2019,Magnus Capital Partners,I-1,I-1,CD,no,NO,1.99,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,2019/08/09 10:46:25+00,2020/02/17 00:00:00+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2015,"Camp Greene Properties, LLC",R-5,UR-2(CD),CD,no,NO,1.05,CMUD,CMUD,YES,Corridor,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/07/27 00:00:00+00,UKN,Wd,-1.0,174.0,-1.0,39.0,-1.0,51.0,-1.0,23.0,-1.0,68.92,85.0,11.6279069767442,18.92,25.0,17.9487179487179,74.0,3.0,10.0,19.8,2.0,1140.0,39.0,1.42,1.6
361,2015,CitiSculpt,BD(CD)(PED),O-1(PED),NC,no,NO,1.38,CMUD,CMUD,YES,Corridor,Central,Gonzalez_Alberto,Jones_Michelle,Lyte-Graham_Claire,2014/11/24 00:00:00+00,2015/03/16 00:00:00+00,App,-1.0,174.0,-1.0,39.0,-1.0,51.0,-1.0,23.0,-1.0,68.92,85.0,11.6279069767442,18.92,25.0,17.9487179487179,74.0,3.0,10.0,19.8,2.0,1140.0,39.0,1.42,1.6
361,2017,"TTR Investments, LLC",I-1,MUDD-O,CD,no,NO,1.396,CMUD,CMUD,YES,Corridor,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2017/03/24 00:00:00+00,2017/09/18 00:00:00+00,App,-1.0,172.0,-1.0,32.0,-1.0,20.0,-1.0,24.2,-1.0,62.0,83.0,13.7,20.0,40.0,20.0,183.0,3.0,14.0,20.9,4.0,1903.0,39.0,1.42,1.7
361,2019,M5 Properties,I-2,TOD-CC,NC,no,NO,8.5,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,2019/07/25 13:56:24+00,2019/12/16 00:00:00+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2019,Hopper Communities,O-1,MUDD-O,CD,no,NO,2.65,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2019/03/22 14:13:30+00,2019/09/16 08:35:19+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2019,Hopper Communities,I-2,MUDD-O,CD,no,NO,2.65,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2019/03/22 14:13:30+00,2019/09/16 08:35:32+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2019,Wood Partners,R-22MF,TOD-CC,NC,no,NO,4.0,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,2019/11/01 13:52:20+00,2020/03/16 00:00:00+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2019,Wood Partners,R-5,TOD-CC,NC,no,NO,4.0,CMUD,CMUD,YES,Corridor,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,2019/11/01 13:52:20+00,2020/03/16 00:00:00+00,App,-1.0,172.85714285714286,-1.0,35.0,-1.0,33.285714285714285,-1.0,23.685714285714283,-1.0,64.9657142857143,83.85714285714286,12.811960132890373,19.537142857142857,33.57142857142857,19.1208791208791,136.28571428571428,3.0,12.285714285714286,20.428571428571427,3.142857142857143,1576.0,39.0,1.42,1.657142857142857
361,2015,CitiSculpt,B-D(CD)(PED-O),O-1(PED),NC,no,NO,0.47,CMUD,CMUD,YES,Corridor,Central,Gonzalez_Alberto,Goodwin_Alan,Lyte-Graham_Claire,2015/03/23 00:00:00+00,2015/07/20 00:00:00+00,App,-1.0,174.0,-1.0,39.0,-1.0,51.0,-1.0,23.0,-1.0,68.92,85.0,11.6279069767442,18.92,25.0,17.9487179487179,74.0,3.0,10.0,19.8,2.0,1140.0,39.0,1.42,1.6
361,2017,Alliance Residential Company,I-2,MUDD-O,CD,no,NO,10.04,CMUD,CMUD,YES,Corridor,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/12/16 00:00:00+00,2017/04/17 00:00:00+00,App,-1.0,172.0,-1.0,32.0,-1.0,20.0,-1.0,24.2,-1.0,62.0,83.0,13.7,20.0,40.0,20.0,183.0,3.0,14.0,20.9,4.0,1903.0,39.0,1.42,1.7
361,2017,"Griffith Equities, LLC and E.C Griffith Company",I-1,MUDD-O,CD,no,NO,17.69,CMUD,CMUD,YES,Corridor,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2017/03/27 00:00:00+00,2017/09/18 00:00:00+00,App,-1.0,172.0,-1.0,32.0,-1.0,20.0,-1.0,24.2,-1.0,62.0,83.0,13.7,20.0,40.0,20.0,183.0,3.0,14.0,20.9,4.0,1903.0,39.0,1.42,1.7
363,2017,ATCO,I-2,UMUD-O,CD,no,NO,72.0,CMUD,CMUD,YES,Corridor,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2017/02/24 00:00:00+00,2017/09/18 00:00:00+00,App,-1.0,458.0,-1.0,42.0,-1.0,41.0,-1.0,26.8,102.0,67.0,74.0,23.7,18.7,17.7,27.0,240.0,3.0,11.0,19.3,2.0,2963.0,46.0,1.23,1.3
363,2015,Jim Donaldson,I-2,NS,CD,no,NO,2.51,CMUD,CMUD,YES,Corridor,Central,Gonzalez_Alberto,Goodwin_Alan,John Kinley,2015/01/26 00:00:00+00,2015/05/18 00:00:00+00,App,-1.0,461.0,-1.0,38.0,-1.0,44.0,-1.0,26.5,102.0,74.17,59.0,22.4489795918367,12.64,5.26,26.9333333333333,195.0,3.0,13.0,19.3,2.0,2967.0,46.0,1.23,1.3
